ACCIDENTDATE,snowing,raining,foggy,smoke,dust,strong_winds,wind_dir,wind_speed,temperature,SURFACE_COND
2010-10-07,0,0,0,0,0,0,W,5.0,52.0,1
2010-09-21,0,0,0,0,0,0,S,9.0,55.0,1
2010-09-20,0,0,0,0,0,0,WSW,13.0,53.0,1
2010-09-24,0,0,0,0,0,0,WSW,7.0,46.0,2
2010-10-10,0,0,0,0,0,0,S,13.0,45.0,1
2010-10-02,0,0,0,0,0,0,SW,9.0,61.0,9
2010-10-12,0,1,0,0,0,0,NNE,13.0,60.0,2
2010-11-09,0,0,0,0,0,0,N,15.0,81.0,1
2010-11-20,0,0,0,0,0,0,WNW,5.0,58.0,1
2010-11-03,0,0,0,0,0,0,S,13.0,50.0,1
2010-10-30,0,0,0,0,0,0,NW,2.0,63.0,2
2010-10-21,0,0,0,0,0,0,N,17.0,75.0,1
2010-11-06,0,0,0,0,0,0,ESE,3.0,60.0,1
2010-11-18,0,0,0,0,0,0,W,10.0,54.0,1
2010-10-23,0,1,0,0,0,0,SW,12.0,48.0,2
2010-10-16,0,1,0,0,0,0,W,9.0,40.0,2
2010-11-21,0,1,0,0,0,0,SSE,7.0,56.0,2
2010-11-11,0,0,0,0,0,0,N,10.0,85.0,1
2010-11-15,0,0,0,0,0,0,SSW,13.0,56.0,1
2010-10-22,0,0,0,0,0,0,WNW,6.0,72.0,1
2010-10-14,0,0,0,0,0,0,N,1.0,51.0,1
2010-10-25,0,0,0,0,0,0,NNW,5.0,69.0,1
2010-11-13,0,1,0,0,0,0,SSW,7.0,56.0,2
2010-10-11,0,0,0,0,0,0,NNE,3.0,65.0,1
2010-11-17,0,0,0,0,0,0,N,10.0,54.0,1
2010-10-27,0,1,0,0,0,0,WSW,16.0,57.0,2
2010-11-05,0,0,0,0,0,0,WNW,1.0,45.0,1
2010-10-28,0,0,0,0,0,0,N,10.0,65.0,1
2010-10-19,0,0,0,0,0,0,SW,10.0,57.0,1
2010-10-29,0,0,0,0,0,0,NNE,13.0,74.0,1
2010-10-31,0,0,0,0,0,0,W,14.0,60.0,1
2010-11-04,0,0,0,0,0,0,SE,9.0,54.0,1
2010-11-02,0,1,0,0,0,0,SW,10.0,45.0,2
2010-10-15,0,1,0,0,0,0,N,16.0,53.0,2
2010-10-20,0,0,0,0,0,0,NW,5.0,50.0,1
2010-11-22,0,0,0,0,0,0,N,18.0,86.0,1
2010-11-12,0,0,0,0,0,0,N,5.0,59.0,1
2010-11-16,0,1,0,0,0,0,S,10.0,59.0,2
2010-11-01,0,1,0,0,0,0,SSW,10.0,50.0,2
2010-10-13,0,1,0,0,0,0,S,9.0,55.0,2
2010-10-17,0,0,0,0,0,0,W,8.0,42.0,1
2010-10-26,0,0,0,0,0,0,WNW,12.0,63.0,1
2010-11-08,0,0,0,0,0,0,S,12.0,70.0,1
2010-11-19,0,0,0,0,0,0,SW,5.0,42.0,1
2010-10-18,0,0,0,0,0,0,S,8.0,42.0,1
2010-11-10,0,0,0,0,0,0,WSW,14.0,62.0,1
2010-10-24,0,0,0,0,0,0,SSE,5.0,49.0,1
2010-11-23,0,0,0,0,0,0,NNE,12.0,71.0,1
2010-11-14,0,0,0,0,0,0,NW,5.0,67.0,1
2010-11-07,0,0,0,0,0,0,N,23.0,71.0,1
2010-12-07,0,0,0,0,0,0,NNE,23.0,65.0,1
2010-12-01,0,0,0,0,0,0,E,15.0,72.0,1
2010-11-29,0,0,0,0,0,0,S,17.0,49.0,1
2010-12-14,0,0,0,0,0,0,SE,10.0,75.0,1
2010-12-20,0,0,0,0,0,0,SW,18.0,59.0,9
2010-12-18,0,1,0,0,0,0,NW,12.0,54.0,2
2011-01-07,0,0,0,0,0,0,N,16.0,81.0,1
2010-11-27,0,1,0,0,0,0,NNE,15.0,62.0,2
2010-12-05,0,0,0,0,0,0,SSW,7.0,63.0,1
2010-12-10,0,0,0,0,0,0,WNW,13.0,63.0,1
2010-11-30,0,0,0,0,0,0,SW,13.0,64.0,1
2011-01-03,0,0,0,0,0,0,S,17.0,61.0,1
2010-11-25,0,0,0,0,0,0,N,7.0,67.0,1
2010-12-25,0,0,0,0,0,0,NE,1.0,72.0,1
2010-12-09,0,0,0,0,0,0,S,7.0,65.0,1
2011-01-04,0,0,0,0,0,0,SSW,8.0,59.0,1
2011-01-06,0,0,0,0,0,0,N,10.0,63.0,1
2010-12-06,0,0,0,0,0,0,ESE,15.0,78.0,1
2010-12-21,0,0,0,0,0,0,W,13.0,59.0,1
2010-12-15,0,0,0,0,0,0,S,13.0,62.0,1
2010-12-31,0,0,0,0,0,0,NE,3.0,80.0,1
2010-12-27,0,0,0,0,0,0,S,10.0,60.0,1
2010-12-12,0,0,0,0,0,0,WSW,14.0,63.0,1
2010-12-23,0,0,0,0,0,0,SSE,17.0,61.0,1
2010-11-26,0,0,0,0,0,0,E,6.0,56.0,2
2010-11-24,0,0,0,0,0,0,NNW,23.0,82.0,1
2011-01-10,0,0,0,0,0,0,SSW,7.0,64.0,1
2010-12-28,0,0,0,0,0,0,N,6.0,70.0,1
2011-01-02,0,0,0,0,0,0,S,18.0,64.0,1
2010-12-29,0,0,0,0,0,0,WNW,21.0,82.0,1
2011-01-08,0,0,0,0,0,0,NNE,10.0,92.0,1
2010-12-19,0,0,0,0,0,1,WSW,22.0,59.0,1
2011-01-01,0,0,0,0,0,0,NNW,3.0,64.0,1
2010-12-22,0,0,0,0,0,0,SE,6.0,75.0,1
2010-12-02,0,0,0,0,0,0,ESE,5.0,70.0,1
2010-12-17,0,0,0,0,0,0,SSW,3.0,57.0,1
2010-12-03,0,0,0,0,0,0,NNE,13.0,70.0,1
2011-01-09,0,0,0,0,0,0,S,15.0,64.0,2
2011-01-05,0,0,0,0,0,0,SSW,12.0,68.0,9
2010-11-28,0,1,0,0,0,0,SSW,14.0,56.0,2
2010-12-16,0,0,0,0,0,0,SSE,3.0,61.0,1
2010-12-24,0,0,0,0,0,0,SW,12.0,69.0,1
2010-12-26,0,0,0,0,0,0,SSW,16.0,58.0,1
2010-12-11,0,0,0,0,0,0,N,21.0,62.0,1
2010-12-04,0,0,0,0,0,0,SW,1.0,68.0,1
2010-12-30,0,0,0,0,0,0,S,7.0,65.0,1
2010-12-08,0,1,0,0,0,0,SW,8.0,63.0,2
2010-12-13,0,0,0,0,0,0,S,5.0,63.0,1
2011-01-31,0,0,0,0,0,0,SSW,3.0,79.0,1
2011-02-08,0,0,0,0,0,0,S,16.0,64.0,1
2011-02-22,0,0,0,0,0,0,SSE,16.0,51.0,1
2011-02-24,0,0,0,0,0,0,NW,3.0,76.0,1
2011-01-15,0,0,0,0,0,0,SW,6.0,66.0,1
2011-01-13,0,1,0,0,0,0,N,7.0,75.0,2
2011-02-14,0,0,0,0,0,0,SE,2.0,64.0,1
2011-01-27,0,0,0,0,0,0,SSW,9.0,54.0,1
2011-01-28,0,0,0,0,0,0,S,13.0,62.0,1
2011-01-30,0,0,0,0,0,0,N,13.0,91.0,1
2011-01-22,0,0,0,0,0,0,SSW,13.0,76.0,1
2011-02-02,0,0,0,0,0,0,S,8.0,76.0,1
2011-02-04,0,1,0,0,0,0,ENE,6.0,64.0,2
2011-02-07,0,0,0,0,0,0,NW,2.0,48.0,1
2011-02-03,0,0,0,0,0,0,S,7.0,66.0,1
2011-01-29,0,0,0,0,0,0,NNW,3.0,58.0,1
2011-01-20,0,0,0,0,0,0,N,8.0,83.0,1
2011-01-21,0,0,0,0,0,0,S,14.0,73.0,1
2011-02-19,0,0,0,0,0,0,NW,16.0,80.0,1
2011-01-17,0,0,0,0,0,0,SE,5.0,63.0,1
2011-01-23,0,0,0,0,0,0,SW,12.0,78.0,1
2011-01-25,0,0,0,0,0,0,CALM,,55.0,1
2011-01-26,0,0,0,0,0,0,SE,7.0,65.0,1
2011-01-14,0,0,0,0,0,0,N,2.0,75.0,1
2011-02-13,0,0,0,0,0,0,SSW,6.0,57.0,1
2011-01-16,0,0,0,0,0,0,W,5.0,80.0,1
2011-02-16,0,0,0,0,0,0,N,5.0,80.0,1
2011-02-09,0,0,0,0,0,0,SE,9.0,75.0,1
2011-02-23,0,0,0,0,0,0,S,8.0,71.0,1
2011-01-24,0,0,0,0,0,0,SW,17.0,68.0,1
2011-02-11,0,0,0,0,0,0,W,10.0,70.0,2
2011-02-18,0,0,0,0,0,0,ESE,3.0,64.0,1
2011-02-12,0,0,0,0,0,0,SSE,15.0,63.0,1
2011-02-10,0,0,0,0,0,0,NNE,13.0,80.0,1
2011-01-12,0,1,0,0,0,0,NNE,10.0,72.0,2
2011-02-15,0,0,0,0,0,0,SE,7.0,73.0,1
2011-02-21,0,0,0,0,0,0,SW,14.0,62.0,1
2011-02-17,0,0,0,0,0,0,W,5.0,66.0,1
2011-01-18,0,0,0,0,0,0,S,9.0,61.0,1
2011-02-01,0,0,0,0,0,0,SSE,12.0,66.0,1
2011-01-11,0,0,0,0,0,0,SE,12.0,70.0,1
2011-02-05,0,0,0,0,0,0,W,1.0,62.0,1
2011-02-20,0,0,0,0,0,0,WSW,18.0,61.0,1
2011-01-19,0,0,0,0,0,0,S,17.0,63.0,1
2011-02-06,0,0,0,0,0,0,WNW,14.0,58.0,2
2011-02-25,0,0,0,0,0,0,SW,6.0,60.0,1
2011-03-09,0,0,0,0,0,0,NNW,6.0,62.0,1
2011-03-07,0,0,0,0,0,0,N,14.0,82.0,9
2011-03-28,0,0,0,0,0,0,NNE,7.0,57.0,9
2011-03-01,0,0,0,0,0,0,S,17.0,63.0,1
2011-03-29,0,0,0,0,0,0,NNE,5.0,59.0,1
2011-04-07,0,0,0,0,0,0,NE,8.0,77.0,1
2011-04-08,0,0,0,0,0,0,NNE,12.0,72.0,1
2011-03-05,0,0,0,0,0,0,S,9.0,64.0,1
2011-03-13,0,0,0,0,0,0,NNE,6.0,74.0,1
2011-03-24,0,0,0,0,0,0,WSW,14.0,60.0,1
2011-03-23,0,0,0,0,0,0,N,3.0,62.0,1
2011-04-05,0,0,0,0,0,0,ESE,1.0,73.0,1
2011-04-09,0,0,0,0,0,0,NNE,14.0,71.0,1
2011-03-10,0,0,0,0,0,0,S,6.0,58.0,9
2011-03-08,0,0,0,0,0,0,NNE,10.0,72.0,1
2011-04-02,0,0,0,0,0,0,SSW,12.0,59.0,1
2011-03-19,0,0,0,0,0,0,SSE,12.0,65.0,1
2011-04-01,0,0,0,0,0,0,N,8.0,52.0,1
2011-03-06,0,0,0,0,0,0,N,17.0,63.0,1
2011-03-27,0,0,0,0,0,0,S,9.0,55.0,1
2011-02-27,0,1,0,0,0,0,ENE,5.0,66.0,2
2011-02-28,0,0,0,0,0,0,S,12.0,63.0,1
2011-03-11,0,0,0,0,0,0,ESE,10.0,66.0,1
2011-02-26,0,0,0,0,0,0,S,9.0,84.0,9
2011-03-20,0,0,0,0,0,0,NE,9.0,82.0,1
2011-03-02,0,0,0,0,0,0,E,7.0,55.0,1
2011-03-31,0,0,0,0,0,0,S,3.0,54.0,1
2011-03-30,0,0,0,0,0,0,WSW,16.0,62.0,1
2011-03-22,0,0,0,0,0,0,W,8.0,63.0,1
2011-03-04,0,0,0,0,0,0,SW,13.0,64.0,1
2011-03-03,0,0,0,0,0,0,WSW,8.0,57.0,1
2011-03-16,0,0,0,0,0,0,S,14.0,70.0,1
2011-04-06,0,0,0,0,0,0,NNE,3.0,74.0,1
2011-03-17,0,0,0,0,0,0,S,12.0,61.0,1
2011-03-14,0,0,0,0,0,0,SSE,13.0,67.0,1
2011-03-25,0,0,0,0,0,0,WSW,12.0,63.0,1
2011-04-04,0,0,0,0,0,0,SSW,6.0,47.0,2
2011-03-18,0,0,0,0,0,0,SSE,12.0,69.0,1
2011-03-15,0,0,0,0,0,0,ESE,3.0,71.0,1
2011-04-03,0,0,0,0,0,0,WSW,9.0,54.0,1
2011-03-21,0,0,0,0,0,0,S,5.0,68.0,1
2011-03-12,0,0,0,0,0,0,N,14.0,73.0,1
2011-03-26,0,0,0,0,0,0,SSE,9.0,57.0,1
2011-04-12,0,0,0,0,0,0,SSW,10.0,60.0,1
2011-05-03,0,0,0,0,0,0,S,13.0,53.0,1
2011-05-12,0,1,0,0,0,0,NNE,9.0,44.0,2
2011-05-15,0,0,0,0,0,0,WSW,12.0,44.0,1
2011-05-11,0,1,0,0,0,0,SSW,9.0,42.0,2
2011-04-15,0,0,0,0,0,0,S,7.0,51.0,1
2011-04-16,0,0,0,0,0,0,SSE,17.0,58.0,1
2011-04-13,0,1,0,0,0,0,NW,10.0,53.0,2
2011-04-18,0,0,0,0,0,0,N,14.0,68.0,1
2011-04-27,0,0,0,0,0,0,SE,9.0,60.0,1
2011-04-21,0,0,0,0,0,0,NW,7.0,65.0,1
2011-05-25,0,0,0,0,0,0,S,5.0,54.0,1
2011-05-20,0,0,0,0,0,0,ENE,6.0,55.0,9
2011-04-29,0,0,0,0,0,0,N,8.0,71.0,1
2011-05-13,0,0,0,0,0,0,NW,7.0,55.0,1
2011-05-08,0,0,0,0,0,0,NNE,6.0,54.0,2
2011-04-28,0,0,0,0,0,0,NE,1.0,71.0,1
2011-05-01,0,0,0,0,0,0,NNW,7.0,59.0,1
2011-04-22,0,0,0,0,0,0,SW,14.0,61.0,1
2011-04-19,0,0,0,0,0,0,N,13.0,63.0,1
2011-05-23,0,0,0,0,0,0,SW,15.0,57.0,1
2011-05-18,0,0,0,0,0,0,N,16.0,49.0,1
2011-05-04,0,0,0,0,0,0,SW,15.0,48.0,1
2011-05-19,0,0,0,0,0,0,N,22.0,54.0,1
2011-05-02,0,0,0,0,0,0,S,6.0,57.0,2
2011-05-21,0,0,0,0,0,0,N,31.0,63.0,1
2011-04-17,0,0,0,0,0,0,WNW,3.0,54.0,1
2011-04-20,0,0,0,0,0,0,NE,5.0,56.0,1
2011-04-23,0,0,0,0,0,0,W,7.0,45.0,1
2011-05-07,0,0,0,0,0,0,N,14.0,51.0,1
2011-04-24,0,1,0,0,0,0,NNW,3.0,58.0,2
2011-05-17,0,0,0,0,0,0,SW,7.0,60.0,1
2011-04-11,0,0,0,0,0,0,ENE,15.0,54.0,1
2011-04-25,0,0,0,0,0,0,SSE,8.0,66.0,1
2011-04-10,0,0,0,0,0,0,WSW,9.0,47.0,1
2011-05-09,0,0,0,0,0,0,S,10.0,55.0,1
2011-05-24,0,1,0,0,0,0,SW,12.0,55.0,2
2011-04-30,0,0,0,0,0,0,WSW,3.0,70.0,1
2011-05-16,0,0,0,0,0,0,SW,8.0,49.0,1
2011-05-10,0,0,0,0,0,0,WNW,7.0,46.0,1
2011-05-06,0,0,0,0,0,0,S,6.0,56.0,1
2011-05-14,0,1,0,0,0,0,W,6.0,47.0,2
2011-04-26,0,0,0,0,0,0,E,2.0,51.0,1
2011-05-05,0,0,0,0,0,0,S,14.0,46.0,9
2011-04-14,0,0,0,0,0,0,WSW,6.0,50.0,2
2011-05-26,0,0,0,0,0,0,S,14.0,42.0,1
2011-05-22,0,0,0,0,0,0,N,6.0,63.0,2
2011-06-14,0,0,0,0,0,0,S,8.0,54.0,1
2011-07-09,0,0,0,0,0,0,NW,9.0,48.0,1
2011-06-01,0,0,0,0,0,0,SSW,8.0,33.0,1
2011-06-29,0,0,0,0,0,0,NE,8.0,63.0,1
2011-07-08,0,0,0,0,0,0,N,10.0,49.0,1
2011-06-02,0,0,0,0,0,0,NNE,10.0,59.0,1
2011-06-20,0,0,0,0,0,0,N,29.0,51.0,1
2011-06-21,0,0,0,0,0,0,W,16.0,48.0,1
2011-06-25,0,0,0,0,0,0,N,15.0,52.0,1
2011-07-05,0,1,0,0,0,0,WNW,22.0,50.0,2
2011-07-10,0,1,0,0,0,0,SW,10.0,49.0,2
2011-05-29,0,0,0,0,0,0,S,9.0,46.0,1
2011-05-30,0,0,0,0,0,0,SSW,7.0,51.0,1
2011-06-18,0,0,0,0,0,0,WSW,10.0,58.0,1
2011-06-22,0,0,0,0,0,0,WNW,15.0,43.0,2
2011-07-07,0,0,0,0,0,0,W,10.0,47.0,9
2011-07-01,0,0,0,0,0,0,NNE,10.0,60.0,1
2011-06-04,0,0,0,0,0,0,W,10.0,58.0,1
2011-07-06,0,1,0,0,0,0,NW,21.0,42.0,2
2011-06-28,0,0,0,0,0,0,W,7.0,48.0,1
2011-07-04,0,1,0,0,0,0,N,17.0,53.0,2
2011-06-03,0,0,0,0,0,0,ENE,3.0,56.0,1
2011-06-09,0,0,0,0,0,0,SSW,8.0,55.0,1
2011-06-12,0,0,0,0,0,0,SSE,6.0,49.0,1
2011-06-30,0,0,0,0,0,0,N,16.0,61.0,1
2011-05-31,0,0,0,0,0,0,WSW,3.0,49.0,1
2011-06-15,0,0,0,0,0,0,NE,7.0,51.0,1
2011-06-23,0,0,0,0,0,0,NW,7.0,50.0,1
2011-06-10,0,0,0,0,0,0,S,14.0,55.0,1
2011-07-03,0,0,0,0,0,0,N,12.0,52.0,1
2011-07-02,0,0,0,0,0,0,N,18.0,41.0,9
2011-06-06,0,0,0,0,0,0,W,13.0,55.0,1
2011-06-05,0,0,0,0,0,0,N,8.0,48.0,1
2011-05-27,0,0,0,0,0,0,W,14.0,54.0,9
2011-07-11,0,0,0,0,0,0,W,17.0,46.0,1
2011-06-26,0,0,0,0,0,0,N,26.0,42.0,1
2011-06-07,0,1,0,0,0,0,N,17.0,47.0,2
2011-06-08,0,1,0,0,0,0,W,12.0,42.0,2
2011-06-17,0,0,0,0,0,0,WSW,21.0,47.0,1
2011-06-24,0,1,0,0,0,0,N,7.0,58.0,2
2011-06-19,0,0,0,0,0,0,N,20.0,58.0,1
2011-06-16,0,0,0,0,0,0,NNE,7.0,41.0,1
2011-05-28,0,0,0,0,0,0,SE,7.0,54.0,1
2011-06-13,0,0,0,0,0,0,WSW,6.0,47.0,1
2011-06-27,0,0,0,0,0,0,SSW,7.0,37.0,1
2011-06-11,0,0,0,0,0,0,W,2.0,47.0,9
2011-07-20,0,0,0,0,0,0,SE,21.0,45.0,1
2011-07-26,0,0,0,0,0,0,WNW,5.0,41.0,2
2011-07-16,0,0,0,0,0,0,N,18.0,49.0,1
2011-08-17,0,0,0,0,0,0,NNE,20.0,55.0,1
2011-08-04,0,0,0,0,0,0,N,22.0,65.0,1
2011-07-12,0,0,0,0,0,0,N,12.0,43.0,1
2011-07-21,0,0,0,0,0,0,S,21.0,44.0,1
2011-08-26,0,0,0,0,0,0,NNE,3.0,57.0,1
2011-08-15,0,0,0,0,0,0,N,26.0,54.0,2
2011-08-19,0,0,0,0,0,0,S,6.0,62.0,1
2011-08-08,0,0,0,0,0,0,N,1.0,50.0,1
2011-07-13,0,0,0,0,0,0,W,10.0,48.0,2
2011-08-05,0,0,0,0,0,0,W,9.0,58.0,9
2011-07-27,0,0,0,0,0,0,N,7.0,40.0,1
2011-08-22,0,0,0,0,0,0,N,6.0,53.0,1
2011-08-06,0,0,0,0,0,0,SSE,8.0,55.0,1
2011-08-10,0,0,0,0,0,0,N,6.0,43.0,1
2011-08-12,0,0,0,0,0,0,ESE,9.0,46.0,1
2011-08-02,0,0,0,0,0,0,N,25.0,57.0,1
2011-08-01,0,0,0,0,0,0,N,28.0,63.0,1
2011-07-19,0,0,0,0,0,0,S,14.0,56.0,1
2011-07-22,0,0,0,0,0,0,SE,12.0,54.0,1
2011-08-13,0,0,0,0,0,0,S,1.0,43.0,1
2011-07-15,0,0,0,0,0,0,SE,7.0,52.0,1
2011-07-28,0,0,0,0,0,0,NNE,7.0,46.0,1
2011-08-14,0,0,0,0,0,0,N,12.0,51.0,1
2011-08-03,0,0,0,0,0,0,N,14.0,58.0,1
2011-07-29,0,0,0,0,0,0,NE,13.0,57.0,1
2011-07-25,0,1,0,0,0,0,ENE,2.0,48.0,2
2011-08-25,0,0,0,0,0,0,NW,21.0,66.0,1
2011-07-18,0,1,0,0,0,0,NE,6.0,43.0,2
2011-08-07,0,0,0,0,0,0,N,7.0,38.0,1
2011-07-14,0,0,0,0,0,0,SSW,10.0,54.0,1
2011-08-20,0,0,0,0,0,0,N,3.0,61.0,1
2011-08-11,0,0,0,0,0,0,S,7.0,48.0,1
2011-08-16,0,0,0,0,0,0,NE,7.0,56.0,1
2011-07-17,0,0,0,0,0,0,NE,8.0,51.0,1
2011-07-23,0,0,0,0,0,0,N,10.0,41.0,9
2011-08-18,0,0,0,0,0,0,W,10.0,54.0,1
2011-08-09,0,0,0,0,0,0,WNW,8.0,53.0,9
2011-08-24,0,0,0,0,0,0,N,15.0,56.0,1
2011-08-21,0,0,0,0,0,0,N,8.0,45.0,1
2011-07-30,0,0,0,0,0,0,NNE,7.0,55.0,9
2011-07-31,0,0,0,0,0,0,NNW,16.0,68.0,1
2011-08-23,0,0,0,0,0,0,NNW,22.0,59.0,1
2011-07-24,0,1,0,0,0,0,N,7.0,45.0,2
2011-09-17,0,0,0,0,0,0,N,32.0,75.0,1
2011-09-02,0,0,0,0,0,0,N,9.0,48.0,1
2011-09-05,0,0,0,0,0,0,N,17.0,70.0,1
2011-09-22,0,0,0,0,0,0,N,21.0,71.0,1
2011-09-06,0,0,0,0,0,0,NW,10.0,46.0,1
2011-09-28,0,1,0,0,0,0,N,13.0,59.0,2
2011-10-07,0,0,0,0,0,0,N,6.0,55.0,2
2011-09-29,0,1,0,0,0,0,WSW,17.0,50.0,2
2011-09-13,0,0,0,0,0,0,N,22.0,51.0,1
2011-09-30,0,0,0,0,0,0,WSW,14.0,43.0,1
2011-09-09,0,0,0,0,0,0,WSW,12.0,47.0,1
2011-09-01,0,0,0,0,0,0,S,8.0,52.0,1
2011-09-21,0,0,0,0,0,0,NNW,10.0,63.0,1
2011-08-27,0,0,0,0,0,0,ENE,2.0,49.0,1
2011-09-11,0,0,0,0,0,0,SSW,12.0,50.0,1
2011-09-08,0,0,0,0,0,0,NE,1.0,39.0,1
2011-10-02,0,0,0,0,0,0,ESE,14.0,55.0,1
2011-10-05,0,0,0,0,0,0,NNE,8.0,67.0,1
2011-10-06,0,0,0,0,0,0,SW,9.0,62.0,1
2011-10-03,0,0,0,0,0,0,ESE,2.0,48.0,1
2011-08-31,0,0,0,0,0,0,WNW,10.0,53.0,1
2011-09-10,0,0,0,0,0,0,SW,15.0,46.0,1
2011-09-25,0,0,0,0,0,0,E,10.0,62.0,1
2011-09-03,0,0,0,0,0,0,N,15.0,62.0,1
2011-09-07,0,0,0,0,0,0,WSW,10.0,53.0,1
2011-09-23,0,0,0,0,0,0,SSW,15.0,56.0,1
2011-10-01,0,1,0,0,0,0,SSW,5.0,44.0,2
2011-08-30,0,0,0,0,0,0,W,12.0,55.0,1
2011-09-26,0,0,0,0,0,0,N,13.0,64.0,1
2011-08-28,0,0,0,0,0,0,N,15.0,49.0,1
2011-09-16,0,0,0,0,0,0,WSW,13.0,63.0,1
2011-09-12,0,0,0,0,0,0,WSW,5.0,49.0,1
2011-09-27,0,0,0,0,0,0,N,32.0,68.0,1
2011-09-15,0,0,0,0,0,0,ENE,3.0,48.0,9
2011-09-04,0,0,0,0,0,0,NNW,14.0,66.0,1
2011-08-29,0,1,0,0,0,0,W,10.0,53.0,2
2011-10-09,0,0,0,0,0,0,W,13.0,48.0,2
2011-10-08,0,0,0,0,0,0,SSW,6.0,61.0,1
2011-09-20,0,0,0,0,0,0,WNW,17.0,52.0,1
2011-10-04,0,0,0,0,0,0,E,7.0,59.0,1
2011-09-24,0,0,0,0,0,0,SSE,13.0,51.0,1
2011-09-19,0,0,0,0,0,0,N,22.0,69.0,1
2011-10-10,0,0,0,0,0,0,W,15.0,49.0,1
2011-09-14,0,1,0,0,0,0,W,9.0,51.0,2
2011-09-18,0,0,0,0,0,0,E,3.0,55.0,9
2011-10-19,0,0,0,0,0,0,N,21.0,82.0,1
2011-10-13,0,0,0,0,0,0,E,12.0,51.0,1
2011-11-11,0,0,0,0,0,0,N,9.0,64.0,1
2011-11-18,0,0,0,0,0,0,N,23.0,67.0,1
2011-11-17,0,0,0,0,0,0,N,12.0,69.0,1
2011-11-06,0,0,0,0,0,0,S,15.0,63.0,1
2011-11-08,0,0,0,0,0,0,NE,12.0,66.0,1
2011-10-18,0,0,0,0,0,0,NE,6.0,57.0,1
2011-11-02,0,0,0,0,0,0,SW,17.0,51.0,1
2011-11-09,0,0,0,0,0,0,NW,14.0,69.0,1
2011-10-29,0,0,0,0,0,0,N,10.0,61.0,2
2011-11-03,0,0,0,0,0,0,SW,8.0,55.0,1
2011-10-20,0,0,0,0,0,0,N,13.0,82.0,1
2011-10-16,0,0,0,0,0,0,WSW,15.0,59.0,1
2011-11-21,0,0,0,0,0,0,SW,6.0,58.0,1
2011-10-17,0,0,0,0,0,0,SSE,3.0,62.0,1
2011-10-26,0,0,0,0,0,0,S,9.0,60.0,1
2011-11-10,0,0,0,0,0,0,W,10.0,61.0,1
2011-10-27,0,0,0,0,0,0,N,9.0,77.0,1
2011-11-14,0,0,0,0,0,0,WNW,12.0,56.0,1
2011-11-15,0,0,0,0,0,0,NNW,17.0,67.0,1
2011-10-11,0,0,0,0,0,0,WSW,16.0,59.0,1
2011-10-14,0,0,0,0,0,0,NNE,6.0,62.0,2
2011-10-21,0,1,0,0,0,0,S,7.0,55.0,2
2011-11-01,0,0,0,0,0,0,SSW,12.0,50.0,1
2011-11-12,0,0,0,0,0,0,S,8.0,60.0,1
2011-10-15,0,0,0,0,0,0,WNW,15.0,61.0,1
2011-10-12,0,0,0,0,0,0,W,7.0,59.0,1
2011-11-16,0,0,0,0,0,0,S,12.0,64.0,1
2011-10-28,0,0,0,0,0,0,NNE,12.0,63.0,2
2011-10-24,0,1,0,0,0,0,S,12.0,55.0,2
2011-11-19,0,1,0,0,0,0,N,13.0,65.0,2
2011-11-05,0,0,0,0,0,0,ENE,5.0,62.0,1
2011-10-22,0,1,0,0,0,0,SSW,6.0,57.0,2
2011-11-13,0,0,0,0,0,0,N,8.0,71.0,9
2011-10-30,0,1,0,0,0,0,SW,13.0,58.0,2
2011-10-31,0,0,0,0,0,0,S,5.0,51.0,1
2011-10-23,0,0,0,0,0,0,NE,2.0,65.0,1
2011-10-25,0,0,0,0,0,0,SSE,18.0,60.0,1
2011-11-20,0,0,0,0,0,0,W,12.0,65.0,1
2011-11-04,0,0,0,0,0,0,SE,9.0,64.0,1
2011-11-07,0,0,0,0,0,0,E,5.0,73.0,1
2011-11-22,0,0,0,0,0,0,SSE,9.0,66.0,1
2011-11-30,0,0,0,0,0,0,W,7.0,58.0,2
2011-12-25,0,0,0,0,0,0,SE,9.0,67.0,1
2011-11-28,0,0,0,0,0,0,N,3.0,75.0,1
2011-11-27,0,1,0,0,0,0,WSW,17.0,57.0,2
2011-12-02,0,0,0,0,0,0,SSW,12.0,66.0,1
2011-12-16,0,0,0,0,0,0,SE,17.0,79.0,1
2011-12-21,0,0,0,0,0,0,SW,9.0,57.0,1
2011-12-17,0,0,0,0,0,0,W,6.0,59.0,1
2011-12-27,0,0,0,0,0,0,S,6.0,63.0,1
2012-01-03,0,0,0,0,0,0,W,7.0,78.0,1
2011-11-25,0,0,0,0,0,0,E,3.0,66.0,1
2011-12-06,0,0,0,0,0,0,SSE,20.0,73.0,1
2011-12-04,0,0,0,0,0,0,S,25.0,50.0,1
2011-12-12,0,0,0,0,0,0,S,7.0,64.0,1
2011-12-28,0,0,0,0,0,0,SE,8.0,74.0,1
2011-12-05,0,0,0,0,0,0,ESE,15.0,56.0,1
2011-12-07,0,0,0,0,0,0,N,9.0,78.0,1
2011-12-24,0,0,0,0,0,0,SSW,16.0,73.0,1
2011-12-20,0,0,0,0,0,0,S,6.0,60.0,1
2011-12-09,0,0,0,0,0,0,SE,9.0,70.0,1
2011-11-29,0,0,0,0,0,0,N,26.0,88.0,9
2011-12-10,0,1,0,0,0,0,NNE,9.0,67.0,2
